"","Phylum","Class","Order","Family","Genus","Species","Subspecies","Strain","GOLD_Organism_ID","GOLD_Project_ID","IMG_Genome_ID","NCBI_Taxonomy_ID","NCBI_Phylum","NCBI_Class","NCBI_Order","NCBI_Family","NCBI_Genus","NCBI_Species","Article_Url","Metabolic_Traits","AI_Predicted"
"6922","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Terracidiphilus","gabretensis","NA","S55T, NBRC 111238T, CECT 8791T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01474","NA:NA:NA:NA:NA:NA","N"
"6923","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Terracoccus","luteus","NA","ATCC 700812, CCUG 39186, CIP 105511, DSM 44267, NBRC 16165, IMET 7848, JCM 10981","Go0028993","Gp0220376","2778260946","53356","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Terracoccus","luteus","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00088","NA:NA:NA:NA:NA:NA","N"
"6924","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Terriglobus","albidus","NA","Ac_26_B10, LMG 27984, DSM 26559","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00003.pub2","NA:NA:NA:NA:NA:NA","N"
"6925","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Terriglobus","aquaticus","NA","03SUJ4, KCTC 23332, JCM 17517","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00003.pub2","NA:NA:NA:NA:NA:NA","N"
"6926","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Terriglobus","roseus","NA","KBS 63, NRRL B-41598, DSM 18391","Go0006355","Gp0006355","2510461070","926566","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Terriglobus","roseus","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00003.pub2","NA:NA:NA:NA:NA:NA","N"
"6927","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Terriglobus","saanensis","NA","SP1PR4, ATCC BAA-1853, DSM-23119","Go0006046","Gp0006046","649633100","401053","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Terriglobus","saanensis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00003.pub2","NA:NA:NA:NA:NA:NA","N"
"6928","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae","Terriglobus","tenax","NA","DRP 35, KACC 16474, NBRC 109677","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00003.pub2","NA:NA:NA:NA:NA:NA","N"
"6929","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Ignavibacteriaceae","Terrimicrobium","sacchariphilum","NA","NM-5, JCM 17479, CGMCC 1.5168","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01514","Fermentation:Glucose:Glucose:Glucose:Endogenous:Acetate","N"
"6930","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","ferruginea","NA","ATCC 13524, CCUG 33443, DSM 30193, IAM 15098, JCM 21559, LMG 4021, NBRC 14992","Go0012382","Gp0012382","2523533530","1123356","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Terrimonas","ferruginea","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00355","NA:NA:NA:NA:NA:NA","N"
"6931","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas","lutea","NA","DY, CCTCC AB205006, IAM 15284, JCM 21735","Go0026688","NA","NA","296052","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Terrimonas","lutea","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00355","NA:NA:NA:NA:NA:NA","N"
"6932","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","bendigoensis","NA","Ben 106, ACM 5119, DSM 12906, JCM 13525","Go0008642","Gp0008642","2585427598","1123357","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","bendigoensis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00172","NA:NA:NA:NA:NA:NA","N"
"6933","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Testudinibacter","aquarius","NA","Testudinibacter aquarius is ELNT2xT, CCUG 65146T, DSM28140T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01856","Fermentation:Glucose:Glucose:Glucose:Endogenous:NA","Y"
"6934","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Tetragenococcus","halophilus","NA","ATCC 33315, CCUG 32204, CIP 102263, DSM 20339, IAM 1676, JCM 5888, LMG 11490, NBRC 10049, NCIMB 12011","Go0011209","Gp0011209, Gp0393568","2835202559, 2574179712","1123358","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Tetragenococcus","halophilus","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00602","Fermentation:Glucose:Glucose:Glucose:Endogenous:Acetate","N"
"6935","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Tetragenococcus","muriaticus","NA","X-1, CIP 105747, JCM 10006, LMG 18498, NBRC 100499","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00602","Fermentation:Glucose:Glucose:Glucose:Endogenous:NA","N"
"6936","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Tetragenococcus","koreensis","NA","JST, KCTC 3924T, DSM 16501T, LMG 22864T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00602","Fermentation:Glucose:Glucose:Glucose:Endogenous:NA","N"
"6937","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Tetragenococcus","solitarius","NA","885/78T, ATCC 49428T, CCUG 29293T, CIP 103330T, DSM 5634T, JCM 8736T, LMG 12890T, NCTC 12193T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00602","Fermentation:Glucose:Glucose:Glucose:Endogenous:NA","N"
"6938","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","japonica","NA","T1-X7, ACM 5116, DSM 13192, JCM 21381, NBRC 103088","Go0045375","Gp0045375","2636416099","1194083","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","japonica","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00089","NA:NA:NA:NA:NA:NA","N"
"6939","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","australiensis","NA","Ben 109, ACM 5117, DSM 12890, JCM 21391, NBRC 103087","Go0028483","NA","NA","99480","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","australiensis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00089","NA:NA:NA:NA:NA:NA","N"
"6940","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","duodecadis","NA","ATCC 13347, CIP 102696, IAM 14868, JCM 11564, LMG 17308, NBRC 12959, NCIMB 9222, VKM Ac-1108","Go0027574","NA","NA","173053","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Phycicoccus","duodecadis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00089","NA:NA:NA:NA:NA:NA","N"
"6941","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","elongata","NA","Lp2, DSM 14184, JCM 11141, NBRC 103079","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00089","NA:NA:NA:NA:NA:NA","N"
"6942","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","jenkinsii","NA","Ben 74, DSM 17519, JCM 15590, NCIMB 14128","Go0083214","Gp0083214","2630968945","1193518","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","jenkinsii","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00089","NA:NA:NA:NA:NA:NA","N"
"6943","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","vanveenii","NA","Ben 70, DSM 17518, JCM 15591, NCIMB 14127","Go0026167","NA","NA","330835","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","vanveenii","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00089","NA:NA:NA:NA:NA:NA","N"
"6944","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","veronensis","NA","Ver 1, DSM 17520, JCM 15592, NCIMB 14129","Go0026168","NA","NA","330836","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera","veronensis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00089","NA:NA:NA:NA:NA:NA","N"
"6945","Firmicutes","Bacilli","Bacillales","Bacillaceae","Texcoconibacillus","texcoconensis","NA","13CC, JCM 17654, DSM 24696","Go0527759","Gp0456293","2861573552","1095777","Firmicutes","Bacilli","Bacillales","Bacillaceae","Texcoconibacillus","texcoconensis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01619","NA:NA:NA:NA:NA:NA","Y"
"6946","Firmicutes","Bacilli","Bacillales","Bacillaceae","Thalassobacillus","devorans","NA","G-19.1, DSM 16966, CECT 7046, CCM 7282","Go0510892","Gp0397098","2824388614","279813","Firmicutes","Bacilli","Bacillales","Bacillaceae","Thalassobacillus","devorans","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00544","NA:NA:NA:NA:NA:NA","N"
"6947","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Thauera","selenatis","NA","AX, ATCC 55363.11","Go0008939","Gp0008939","2751185772","905052","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Thauera","selenatis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01004","NA:NA:NA:NA:NA:NA","N"
"6948","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Thauera","aromatica","NA","K172, DSM 6984","Go0071507","Gp0071507","2791355019","44139","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Thauera","aromatica","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01004","NA:NA:NA:NA:NA:NA","N"
"6949","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Thauera","chlorobenzoica","NA","3CB-1, ATCC 700723","Go0120073","Gp0127367","2651870126","96773","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Thauera","chlorobenzoica","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01004","NA:NA:NA:NA:NA:NA","N"
"6950","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Thauera","linaloolentis","NA","47Lol, DSM 12138","Go0011256","Gp0011256, Gp0025234","2531839277, 2556921623","1123367","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Thauera","linaloolentis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01004","NA:NA:NA:NA:NA:NA","N"
"6951","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Thauera","mechernichensis","NA","TL1, DSM 12266","Go0025071","NA","NA","82788","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Thauera","mechernichensis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01004","NA:NA:NA:NA:NA:NA","N"
"6952","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Thauera","terpenica","NA","58Eu, DSM 12139","Go0044275","Gp0044275, Gp0044276","2579778713","1348657","Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Thauera","terpenica","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01004","NA:NA:NA:NA:NA:NA","N"
"6953","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Thaumasiovibrio","occultus","NA","C4II189, DSM 101554, JCM 31629","Go0452588","Gp0317015","2788500172","1891184","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Thaumasiovibrio","occultus","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01949","NA:NA:NA:NA:NA:NA","Y"
"6954","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Thaumasiovibrio","subtropicus","NA","C4V358, DSM 101555, JCM 31630","Go0452589","Gp0317016","2788500171","1891207","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Thaumasiovibrio","subtropicus","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01949","NA:NA:NA:NA:NA:NA","Y"
"6955","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermacetogenium","phaeum","NA","PB, ATCC BAA-254, DSM12270","Go0015017","Gp0015017, Gp0021723, Gp0023263","2546826730, 2516653087, 2521172702","1089553","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermacetogenium","phaeum","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00749","Fermentation:NA:NA:NA:Endogenous:Acetate;Fermentation:NA:NA:NA:Endogenous:NA","N"
"6956","Firmicutes","Clostridia","Clostridiales","incertae Sedis - Family VI","Thermaerobacter","marianensis","NA","7p75a, JCM 10246, DSM 12885, ATCC 700841","Go0004365","Gp0004365","649633101","644966","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XVII. Incertae Sedis","Thermaerobacter","marianensis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00730","NA:NA:NA:NA:NA:NA","N"
"6957","Firmicutes","Clostridia","Clostridiales","incertae Sedis - Family VI","Thermaerobacter","nagasakiensis","NA","Ts1a, JCM 11223, DSM 14512","Go0027466","NA","NA","159723","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XVII. Incertae Sedis","Thermaerobacter","nagasakiensis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00730","NA:NA:NA:NA:NA:NA","N"
"6958","Firmicutes","Clostridia","Clostridiales","incertae Sedis - Family VI","Thermaerobacter","subterraneus","NA","C21, ATCC BAA-137, DSM 13965","Go0005159","Gp0005159","2509601029","867903","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XVII. Incertae Sedis","Thermaerobacter","subterraneus","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00730","NA:NA:NA:NA:NA:NA","N"
"6959","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermanaeromonas","toyohensis","NA","ToBE, DSM 14490, JCM 11376, NBRC 101528","Go0005156","Gp0005156","2503538017","698762","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermanaeromonas","toyohensis","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00750","Fermentation:Glucose:Glucose:Glucose:Endogenous:NA","N"
"6960","Synergistetes","Synergistia","Incertae Sedis","Incertae Sedis","Thermanaerovibrio","acidaminovorans","NA","Su883, ATCC 49978, DSM 6589","Go0001224","Gp0001224","646311961","525903","Synergistetes","Synergistia","Synergistales","Synergistaceae","Thermanaerovibrio","acidaminovorans","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01252","Fermentation:Glucose:Glucose:Glucose:Endogenous:Acetate","N"
"6961","Synergistetes","Synergistia","Incertae Sedis","Incertae Sedis","Thermanaerovibrio","velox","NA","Z-9701, DSM 12556","Go0006354","Gp0006354","2508501068","926567","Synergistetes","Synergistia","Synergistales","Synergistaceae","Thermanaerovibrio","velox","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01252","Fermentation:Glucose:Glucose:Glucose:Endogenous:Acetate","N"
"6962","Firmicutes","Bacilli","Bacillales","Incertae Sedis - Family I","Thermicanus","aegyptius","NA","ET-5b, ATCC 700890, DSM 12793","Go0009838","Gp0009838","2516493021","1089548","Firmicutes","Bacilli","Bacillales","Bacillales Family X. Incertae Sedis","Thermicanus","aegyptius","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00577","Fermentation:Glucose:Glucose:Glucose:Endogenous:Acetate","N"
"6963","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Thermincola","carboxydiphila","NA","2204, DSM 17129, JCM 13258, VKM B-2283","Go0004366","NA","NA","278994","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Thermincola","carboxydiphila","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00666","NA:NA:NA:NA:NA:NA","N"
"6964","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Thermincola","ferriacetica","NA","Z-0001, DSM 14005, VKM B-2307","Go0027000","Gp0060647","2547132462","281456","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Thermincola","ferriacetica","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00666","NA:NA:NA:NA:NA:NA","N"
"6965","Proteobacteria","Acidithiobacillia","Acidithiobacillales","Thermithiobacillaceae","Thermithiobacillus","plumbiphilus","NA","wk12T, NBRC 111508T, DSM 101799T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01080.pub2","NA:NA:NA:NA:NA:NA","Y"
"6966","Proteobacteria","Acidithiobacillia","Acidithiobacillales","Thermithiobacillaceae","Thermithiobacillus","tepidarius","NA","DSM 3134, ATCC 43215","Go0011291","Gp0011291","2523533554","1123368","Proteobacteria","Acidithiobacillia","Acidithiobacillales","Thermithiobacillaceae","Thermithiobacillus","tepidarius","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm01080.pub2","NA:NA:NA:NA:NA:NA","N"
"6967","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Thermoactinomyces","vulgaris","NA","ATCC 43649, CBS 505.77, DSM 43016, JCM 3162, KCC A-0162, KCTC 9076, NBRC 13606, VKM Ac-1195","Go0111045","Gp0112522","2616644978","2026","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Thermoactinomyces","vulgaris","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00575","NA:NA:NA:NA:NA:NA","N"
"6968","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Thermoactinomyces","intermedius","NA","T-323, ATCC 33205, DSM 43846, DSM 44011, JCM 3312, KCTC 9646, NBRC 14230, NRRL B-16979, VKM Ac-1427","Go0028751","NA","NA","2024","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Thermoactinomyces","intermedius","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00575","NA:NA:NA:NA:NA:NA","N"
"6969","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter","ethanolicus","NA","JW200, ATCC 31550, DSM 2246","Go0004368","Gp0004368, Gp0393094","2503538027, 2841155221","509192","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter","ethanolicus","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00751","Fermentation:Glucose:Glucose:Glucose:Endogenous:Acetate","N"
"6970","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter","acetoethylicus","NA","HTB2, HTB2/W, ATCC 33265, DSM 2359","Go0029360","NA","NA","2704","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter","acetoethylicus","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00751","Fermentation:Glucose:Glucose:Glucose:Endogenous:Acetate","N"
"6971","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter","brockii","brockii","HTD4, ATCC 33075, ATCC 53556, DSM 1457","Go0032689","NA","NA","29323","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter","brockii","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00751","Fermentation:Glucose:Glucose:Glucose:Endogenous:Acetate","N"
"6972","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter","brockii","finnii","AKO-1, ATCC 43586, DSM 3389","Go0004367","Gp0004367","649633102","509193","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter","brockii","https://onlinelibrary.wiley.com/doi/full/10.1002/9781118960608.gbm00751","Fermentation:Glucose:Glucose:Glucose:Endogenous:Acetate","N"
